to begin<br>Indikativ Präteritum<br>Singular 2,du ·fingst an,Indikativ Präteritum to begin
to begin<br>Indikativ Präteritum<br>Singular 3,er/sie/es ·fing an,Indikativ Präteritum to begin
to begin<br>Indikativ Präteritum<br>Plural 1,wir ·fingen an,Indikativ Präteritum to begin
to begin<br>Indikativ Präteritum<br>Plural 2,ihr ·fingt an,Indikativ Präteritum to begin
to begin<br>Indikativ Präteritum<br>Plural 3,Sie ·fingen an,Indikativ Präteritum to begin
to begin<br>Indikativ Futur I<br>Singular 1,ich werde an·fangen,Indikativ Futur I to begin
to begin<br>Indikativ Futur I<br>Singular 2,du wirst an·fangen,Indikativ Futur I to begin
to begin<br>Indikativ Futur I<br>Singular 3,er/sie/es wird an·fangen,Indikativ Futur I to begin
to begin<br>Indikativ Futur I<br>Plural 1,wir werden an·fangen,Indikativ Futur I to begin
to begin<br>Indikativ Futur I<br>Plural 2,ihr werdet an·fangen,Indikativ Futur I to begin
to begin<br>Indikativ Futur I<br>Plural 3,Sie werden an·fangen,Indikativ Futur I to begin
to begin<br>Indikativ Perfekt<br>Singular 1,ich habe ange·fangen,Indikativ Perfekt to begin
to begin<br>Indikativ Perfekt<br>Singular 2,du hast ange·fangen,Indikativ Perfekt to begin
to begin<br>Indikativ Perfekt<br>Singular 3,er/sie/es hat ange·fangen,Indikativ Perfekt to begin
to begin<br>Indikativ Perfekt<br>Plural 1,wir haben ange·fangen,Indikativ Perfekt to begin
to begin<br>Indikativ Perfekt<br>Plural 2,ihr habt ange·fangen,Indikativ Perfekt to begin
to begin<br>Indikativ Perfekt<br>Plural 3,Sie haben ange·fangen,Indikativ Perfekt to begin
to begin<br>Indikativ Plusquamperfekt<br>Singular 1,ich hatte ange·fangen,Indikativ Plusquamperfekt to begin
to begin<br>Indikativ Plusquamperfekt<br>Singular 2,du hattest ange·fangen,Indikativ Plusquamperfekt to begin
to begin<br>Indikativ Plusquamperfekt<br>Singular 3,er/sie/es hatte ange·fangen,Indikativ Plusquamperfekt to begin
to begin<br>Indikativ Plusquamperfekt<br>Plural 1,wir hatten ange·fangen,Indikativ Plusquamperfekt to begin
to begin<br>Indikativ Plusquamperfekt<br>Plural 2,ihr hattet ange·fangen,Indikativ Plusquamperfekt to begin
to begin<br>Indikativ Plusquamperfekt<br>Plural 3,Sie hatten ange·fangen,Indikativ Plusquamperfekt to begin
to begin<br>Indikativ Futur II<br>Singular 1,ich werde ange·fangen haben,Indikativ Futur II to begin
to begin<br>Indikativ Futur II<br>Singular 2,du wirst ange·fangen haben,Indikativ Futur II to begin
to begin<br>Indikativ Futur II<br>Singular 3,er/sie/es wird ange·fangen haben,Indikativ Futur II to begin
to begin<br>Indikativ Futur II<br>Plural 1,wir werden ange·fangen haben,Indikativ Futur II to begin
to begin<br>Indikativ Futur II<br>Plural 2,ihr werdet ange·fangen haben,Indikativ Futur II to begin
to begin<br>Indikativ Futur II<br>Plural 3,Sie werden ange·fangen haben,Indikativ Futur II to begin
to begin<br>Konjunktiv I Präsens<br>Singular 1,ich ·fange an,Konjunktiv I Präsens to begin
to begin<br>Konjunktiv I Präsens<br>Singular 2,du ·fangest an,Konjunktiv I Präsens to begin
to begin<br>Konjunktiv I Präsens<br>Singular 3,er/sie/es ·fange an,Konjunktiv I Präsens to begin
to begin<br>Konjunktiv I Präsens<br>Plural 1,wir ·fangen an,Konjunktiv I Präsens to begin
to begin<br>Konjunktiv I Präsens<br>Plural 2,ihr ·fanget an,Konjunktiv I Präsens to begin
to begin<br>Konjunktiv I Präsens<br>Plural 3,Sie ·fangen an,Konjunktiv I Präsens to begin
to begin<br>Konjunktiv I Futur I<br>Singular 1,ich werde an·fangen,Konjunktiv I Futur I to begin
to begin<br>Konjunktiv I Futur I<br>Singular 2,du werdest an·fangen,Konjunktiv I Futur I to begin
to begin<br>Konjunktiv I Futur I<br>Singular 3,er/sie/es werde an·fangen,Konjunktiv I Futur I to begin
to begin<br>Konjunktiv I Futur I<br>Plural 1,wir werden an·fangen,Konjunktiv I Futur I to begin
to begin<br>Konjunktiv I Futur I<br>Plural 2,ihr werdet an·fangen,Konjunktiv I Futur I to begin
to begin<br>Konjunktiv I Futur I<br>Plural 3,Sie werden an·fangen,Konjunktiv I Futur I to begin
to begin<br>Konjunktiv I Perfekt<br>Singular 1,ich habe ange·fangen,Konjunktiv I Perfekt to begin
to begin<br>Konjunktiv I Perfekt<br>Singular 2,du habest ange·fangen,Konjunktiv I Perfekt to begin
to begin<br>Konjunktiv I Perfekt<br>Singular 3,er/sie/es habe ange·fangen,Konjunktiv I Perfekt to begin
to begin<br>Konjunktiv I Perfekt<br>Plural 1,wir haben ange·fangen,Konjunktiv I Perfekt to begin
to begin<br>Konjunktiv I Perfekt<br>Plural 2,ihr habet ange·fangen,Konjunktiv I Perfekt to begin
to begin<br>Konjunktiv I Perfekt<br>Plural 3,Sie haben ange·fangen,Konjunktiv I Perfekt to begin
to begin<br>Konjunktiv I Futur II<br>Singular 1,ich werde ange·fangen haben,Konjunktiv I Futur II to begin
to begin<br>Konjunktiv I Futur II<br>Singular 2,du werdest ange·fangen haben,Konjunktiv I Futur II to begin
to begin<br>Konjunktiv I Futur II<br>Singular 3,er/sie/es werde ange·fangen haben,Konjunktiv I Futur II to begin
to begin<br>Konjunktiv I Futur II<br>Plural 1,wir werden ange·fangen haben,Konjunktiv I Futur II to begin
to begin<br>Konjunktiv I Futur II<br>Plural 2,ihr werdet ange·fangen haben,Konjunktiv I Futur II to begin
to begin<br>Konjunktiv I Futur II<br>Plural 3,Sie werden ange·fangen haben,Konjunktiv I Futur II to begin
to begin<br>Konjunktiv II Präteritum<br>Singular 1,ich ·finge an,Konjunktiv II Präteritum to begin
to begin<br>Konjunktiv II Präteritum<br>Singular 2,du ·fingest an,Konjunktiv II Präteritum to begin
to begin<br>Konjunktiv II Präteritum<br>Singular 3,er/sie/es ·finge an,Konjunktiv II Präteritum to begin
to begin<br>Konjunktiv II Präteritum<br>Plural 1,wir ·fingen an,Konjunktiv II Präteritum to begin
to begin<br>Konjunktiv II Präteritum<br>Plural 2,ihr ·finget an,Konjunktiv II Präteritum to begin
to begin<br>Konjunktiv II Präteritum<br>Plural 3,Sie ·fingen an,Konjunktiv II Präteritum to begin
to begin<br>Konjunktiv II Futur I<br>Singular 1,ich würde an·fangen,Konjunktiv II Futur I to begin
to begin<br>Konjunktiv II Futur I<br>Singular 2,du würdest an·fangen,Konjunktiv II Futur I to begin
to begin<br>Konjunktiv II Futur I<br>Singular 3,er/sie/es würde an·fangen,Konjunktiv II Futur I to begin
to begin<br>Konjunktiv II Futur I<br>Plural 1,wir würden an·fangen,Konjunktiv II Futur I to begin
to begin<br>Konjunktiv II Futur I<br>Plural 2,ihr würdet an·fangen,Konjunktiv II Futur I to begin
to begin<br>Konjunktiv II Futur I<br>Plural 3,Sie würden an·fangen,Konjunktiv II Futur I to begin
to begin<br>Konjunktiv II Plusquamperfekt<br>Singular 1,ich hätte ange·fangen,Konjunktiv II Plusquamperfekt to begin
to begin<br>Konjunktiv II Plusquamperfekt<br>Singular 2,du hättest ange·fangen,Konjunktiv II Plusquamperfekt to begin
to begin<br>Konjunktiv II Plusquamperfekt<br>Singular 3,er/sie/es hätte ange·fangen,Konjunktiv II Plusquamperfekt to begin
to begin<br>Konjunktiv II Plusquamperfekt<br>Plural 1,wir hätten ange·fangen,Konjunktiv II Plusquamperfekt to begin
to begin<br>Konjunktiv II Plusquamperfekt<br>Plural 2,ihr hättet ange·fangen,Konjunktiv II Plusquamperfekt to begin
to begin<br>Konjunktiv II Plusquamperfekt<br>Plural 3,Sie hätten ange·fangen,Konjunktiv II Plusquamperfekt to begin
to begin<br>Konjunktiv II Futur II<br>Singular 1,ich würde ange·fangen haben,Konjunktiv II Futur II to begin
to begin<br>Konjunktiv II Futur II<br>Singular 2,du würdest ange·fangen haben,Konjunktiv II Futur II to begin
to begin<br>Konjunktiv II Futur II<br>Singular 3,er/sie/es würde ange·fangen haben,Konjunktiv II Futur II to begin
to begin<br>Konjunktiv II Futur II<br>Plural 1,wir würden ange·fangen haben,Konjunktiv II Futur II to begin
to begin<br>Konjunktiv II Futur II<br>Plural 2,ihr würdet ange·fangen haben,Konjunktiv II Futur II to begin
to begin<br>Konjunktiv II Futur II<br>Plural 3,Sie würden ange·fangen haben,Konjunktiv II Futur II to begin
to begin<br>Imperativ Präsens<br>Singular 1,·fang (du) an,Imperativ Präsens to begin
to begin<br>Imperativ Präsens<br>Singular 2,·fangen wir an,Imperativ Präsens to begin
to begin<br>Imperativ Präsens<br>Singular 3,·fangt ihr an,Imperativ Präsens to begin
to begin<br>Imperativ Präsens<br>Plural 1,·fangen Sie an,Imperativ Präsens to begin
to begin<br>Imperativ Präsens<br>Plural 2,·fange (du) an,Imperativ Präsens to begin
to begin<br>Imperativ Präsens<br>Plural 3,·fangen wir an,Imperativ Präsens to begin
to begin<br>Imperativ Präsens<br>Plural 4,·fangt ihr an,Imperativ Präsens to begin
to begin<br>Imperativ Präsens<br>Plural 5,·fangen Sie an,Imperativ Präsens to begin
to begin<br>Partizip Präsens<br>Singular 1,an·fangend,Partizip Präsens to begin
to begin<br>Partizip Perfekt<br>Singular 1,ange·fangen,Partizip Perfekt to begin
to begin<br>Infinitiv Präsens<br>Singular 1,an·fangen,Infinitiv Präsens to begin
to begin<br>Infinitiv Perfekt<br>Singular 1,ange·fangen haben,Infinitiv Perfekt to begin
to begin<br>Infinitiv zu + Infinitiv<br>Singular 1,anzu·fangen,Infinitiv zu + Infinitiv to begin
to expect<br>Indikativ Präsens<br>Singular 1,ich erwarte,Indikativ Präsens to expect
to expect<br>Indikativ Präsens<br>Singular 2,du erwartest,Indikativ Präsens to expect
to expect<br>Indikativ Präsens<br>Singular 3,er/sie/es erwartet,Indikativ Präsens to expect
to expect<br>Indikativ Präsens<br>Plural 1,wir erwarten,Indikativ Präsens to expect
to expect<br>Indikativ Präsens<br>Plural 2,ihr erwartet,Indikativ Präsens to expect
to expect<br>Indikativ Präsens<br>Plural 3,Sie erwarten,Indikativ Präsens to expect
to expect<br>Indikativ Präteritum<br>Singular 1,ich erwartete,Indikativ Präteritum to expect
to expect<br>Indikativ Präteritum<br>Singular 2,du erwartetest,Indikativ Präteritum to expect
to expect<br>Indikativ Präteritum<br>Singular 3,er/sie/es erwartete,Indikativ Präteritum to expect
to expect<br>Indikativ Präteritum<br>Plural 1,wir erwarteten,Indikativ Präteritum to expect
to expect<br>Indikativ Präteritum<br>Plural 2,ihr erwartetet,Indikativ Präteritum to expect
to expect<br>Indikativ Präteritum<br>Plural 3,Sie erwarteten,Indikativ Präteritum to expect
to expect<br>Indikativ Futur I<br>Singular 1,ich werde erwarten,Indikativ Futur I to expect
to expect<br>Indikativ Futur I<br>Singular 2,du wirst erwarten,Indikativ Futur I to expect
to expect<br>Indikativ Futur I<br>Singular 3,er/sie/es wird erwarten,Indikativ Futur I to expect
to expect<br>Indikativ Futur I<br>Plural 1,wir werden erwarten,Indikativ Futur I to expect
to expect<br>Indikativ Futur I<br>Plural 2,ihr werdet erwarten,Indikativ Futur I to expect
to expect<br>Indikativ Futur I<br>Plural 3,Sie werden erwarten,Indikativ Futur I to expect
to expect<br>Indikativ Perfekt<br>Singular 1,ich habe erwartet,Indikativ Perfekt to expect
to expect<br>Indikativ Perfekt<br>Singular 2,du hast erwartet,Indikativ Perfekt to expect
to expect<br>Indikativ Perfekt<br>Singular 3,er/sie/es hat erwartet,Indikativ Perfekt to expect
to expect<br>Indikativ Perfekt<br>Plural 1,wir haben erwartet,Indikativ Perfekt to expect
to expect<br>Indikativ Perfekt<br>Plural 2,ihr habt erwartet,Indikativ Perfekt to expect
to expect<br>Indikativ Perfekt<br>Plural 3,Sie haben erwartet,Indikativ Perfekt to expect
to expect<br>Indikativ Plusquamperfekt<br>Singular 1,ich hatte erwartet,Indikativ Plusquamperfekt to expect
to expect<br>Indikativ Plusquamperfekt<br>Singular 2,du hattest erwartet,Indikativ Plusquamperfekt to expect
to expect<br>Indikativ Plusquamperfekt<br>Singular 3,er/sie/es hatte erwartet,Indikativ Plusquamperfekt to expect
to expect<br>Indikativ Plusquamperfekt<br>Plural 1,wir hatten erwartet,Indikativ Plusquamperfekt to expect
to expect<br>Indikativ Plusquamperfekt<br>Plural 2,ihr hattet erwartet,Indikativ Plusquamperfekt to expect
to expect<br>Indikativ Plusquamperfekt<br>Plural 3,Sie hatten erwartet,Indikativ Plusquamperfekt to expect
to expect<br>Indikativ Futur II<br>Singular 1,ich werde erwartet haben,Indikativ Futur II to expect
to expect<br>Indikativ Futur II<br>Singular 2,du wirst erwartet haben,Indikativ Futur II to expect
to expect<br>Indikativ Futur II<br>Singular 3,er/sie/es wird erwartet haben,Indikativ Futur II to expect
to expect<br>Indikativ Futur II<br>Plural 1,wir werden erwartet haben,Indikativ Futur II to expect
to expect<br>Indikativ Futur II<br>Plural 2,ihr werdet erwartet haben,Indikativ Futur II to expect
to expect<br>Indikativ Futur II<br>Plural 3,Sie werden erwartet haben,Indikativ Futur II to expect
to expect<br>Konjunktiv I Präsens<br>Singular 1,ich erwarte,Konjunktiv I Präsens to expect
to expect<br>Konjunktiv I Präsens<br>Singular 2,du erwartest,Konjunktiv I Präsens to expect
to expect<br>Konjunktiv I Präsens<br>Singular 3,er/sie/es erwarte,Konjunktiv I Präsens to expect
to expect<br>Konjunktiv I Präsens<br>Plural 1,wir erwarten,Konjunktiv I Präsens to expect
to expect<br>Konjunktiv I Präsens<br>Plural 2,ihr erwartet,Konjunktiv I Präsens to expect
to expect<br>Konjunktiv I Präsens<br>Plural 3,Sie erwarten,Konjunktiv I Präsens to expect
to expect<br>Konjunktiv I Futur I<br>Singular 1,ich werde erwarten,Konjunktiv I Futur I to expect
to expect<br>Konjunktiv I Futur I<br>Singular 2,du werdest erwarten,Konjunktiv I Futur I to expect
to expect<br>Konjunktiv I Futur I<br>Singular 3,er/sie/es werde erwarten,Konjunktiv I Futur I to expect
to expect<br>Konjunktiv I Futur I<br>Plural 1,wir werden erwarten,Konjunktiv I Futur I to expect
to expect<br>Konjunktiv I Futur I<br>Plural 2,ihr werdet erwarten,Konjunktiv I Futur I to expect
to expect<br>Konjunktiv I Futur I<br>Plural 3,Sie werden erwarten,Konjunktiv I Futur I to expect
to expect<br>Konjunktiv I Perfekt<br>Singular 1,ich habe erwartet,Konjunktiv I Perfekt to expect
to expect<br>Konjunktiv I Perfekt<br>Singular 2,du habest erwartet,Konjunktiv I Perfekt to expect
to expect<br>Konjunktiv I Perfekt<br>Singular 3,er/sie/es habe erwartet,Konjunktiv I Perfekt to expect
to expect<br>Konjunktiv I Perfekt<br>Plural 1,wir haben erwartet,Konjunktiv I Perfekt to expect
to expect<br>Konjunktiv I Perfekt<br>Plural 2,ihr habet erwartet,Konjunktiv I Perfekt to expect
to expect<br>Konjunktiv I Perfekt<br>Plural 3,Sie haben erwartet,Konjunktiv I Perfekt to expect
to expect<br>Konjunktiv I Futur II<br>Singular 1,ich werde erwartet haben,Konjunktiv I Futur II to expect
to expect<br>Konjunktiv I Futur II<br>Singular 2,du werdest erwartet haben,Konjunktiv I Futur II to expect
to expect<br>Konjunktiv I Futur II<br>Singular 3,er/sie/es werde erwartet haben,Konjunktiv I Futur II to expect
to expect<br>Konjunktiv I Futur II<br>Plural 1,wir werden erwartet haben,Konjunktiv I Futur II to expect
to expect<br>Konjunktiv I Futur II<br>Plural 2,ihr werdet erwartet haben,Konjunktiv I Futur II to expect
to expect<br>Konjunktiv I Futur II<br>Plural 3,Sie werden erwartet haben,Konjunktiv I Futur II to expect
to expect<br>Konjunktiv II Präteritum<br>Singular 1,ich erwartete,Konjunktiv II Präteritum to expect
to expect<br>Konjunktiv II Präteritum<br>Singular 2,du erwartetest,Konjunktiv II Präteritum to expect
to expect<br>Konjunktiv II Präteritum<br>Singular 3,er/sie/es erwartete,Konjunktiv II Präteritum to expect
to expect<br>Konjunktiv II Präteritum<br>Plural 1,wir erwarteten,Konjunktiv II Präteritum to expect
to expect<br>Konjunktiv II Präteritum<br>Plural 2,ihr erwartetet,Konjunktiv II Präteritum to expect
to expect<br>Konjunktiv II Präteritum<br>Plural 3,Sie erwarteten,Konjunktiv II Präteritum to expect
to expect<br>Konjunktiv II Futur I<br>Singular 1,ich würde erwarten,Konjunktiv II Futur I to expect
to expect<br>Konjunktiv II Futur I<br>Singular 2,du würdest erwarten,Konjunktiv II Futur I to expect
to expect<br>Konjunktiv II Futur I<br>Singular 3,er/sie/es würde erwarten,Konjunktiv II Futur I to expect
to expect<br>Konjunktiv II Futur I<br>Plural 1,wir würden erwarten,Konjunktiv II Futur I to expect
to expect<br>Konjunktiv II Futur I<br>Plural 2,ihr würdet erwarten,Konjunktiv II Futur I to expect
to expect<br>Konjunktiv II Futur I<br>Plural 3,Sie würden erwarten,Konjunktiv II Futur I to expect
to expect<br>Konjunktiv II Plusquamperfekt<br>Singular 1,ich hätte erwartet,Konjunktiv II Plusquamperfekt to expect
to expect<br>Konjunktiv II Plusquamperfekt<br>Singular 2,du hättest erwartet,Konjunktiv II Plusquamperfekt to expect
to expect<br>Konjunktiv II Plusquamperfekt<br>Singular 3,er/sie/es hätte erwartet,Konjunktiv II Plusquamperfekt to expect
to expect<br>Konjunktiv II Plusquamperfekt<br>Plural 1,wir hätten erwartet,Konjunktiv II Plusquamperfekt to expect
to expect<br>Konjunktiv II Plusquamperfekt<br>Plural 2,ihr hättet erwartet,Konjunktiv II Plusquamperfekt to expect
to expect<br>Konjunktiv II Plusquamperfekt<br>Plural 3,Sie hätten erwartet,Konjunktiv II Plusquamperfekt to expect
to expect<br>Konjunktiv II Futur II<br>Singular 1,ich würde erwartet haben,Konjunktiv II Futur II to expect
to expect<br>Konjunktiv II Futur II<br>Singular 2,du würdest erwartet haben,Konjunktiv II Futur II to expect
to expect<br>Konjunktiv II Futur II<br>Singular 3,er/sie/es würde erwartet haben,Konjunktiv II Futur II to expect
to expect<br>Konjunktiv II Futur II<br>Plural 1,wir würden erwartet haben,Konjunktiv II Futur II to expect
to expect<br>Konjunktiv II Futur II<br>Plural 2,ihr würdet erwartet haben,Konjunktiv II Futur II to expect
to expect<br>Konjunktiv II Futur II<br>Plural 3,Sie würden erwartet haben,Konjunktiv II Futur II to expect
to expect<br>Imperativ Präsens<br>Singular 1,erwarte (du),Imperativ Präsens to expect
to expect<br>Imperativ Präsens<br>Singular 2,erwarten wir,Imperativ Präsens to expect
to expect<br>Imperativ Präsens<br>Singular 3,erwartet ihr,Imperativ Präsens to expect
to expect<br>Imperativ Präsens<br>Plural 1,erwarten Sie,Imperativ Präsens to expect
to expect<br>Partizip Präsens<br>Singular 1,erwartend,Partizip Präsens to expect
to expect<br>Partizip Perfekt<br>Singular 1,erwartet,Partizip Perfekt to expect
to expect<br>Infinitiv Präsens<br>Singular 1,erwarten,Infinitiv Präsens to expect
to expect<br>Infinitiv Perfekt<br>Singular 1,erwartet haben,Infinitiv Perfekt to expect
to expect<br>Infinitiv zu + Infinitiv<br>Singular 1,zu erwarten,Infinitiv zu + Infinitiv to expect
to live<br>Indikativ Präsens<br>Singular 1,ich wohne,Indikativ Präsens to live
to live<br>Indikativ Präsens<br>Singular 2,du wohnst,Indikativ Präsens to live
